id,name,age,salary,hire_date,department,bonus,address,phone,email,address_length,salary_category
8801,Name_225,74.0,60000.0,2018-09-17,Marketing,6625.0,,,,3,medium
8802,Name_664,45.0,70000.0,2022-09-14,Marketing,9095.0,"Street 68, City 45",9644698210.0,email_560@example.com,18,medium
8803,Name_531,19.0,50000.0,2015-11-27,Finance,3692.0,"Street 39, City 47",4037399838.0,email_787@example.com,18,low
8804,Name_146,34.0,60000.0,2023-09-18,Finance,1230.0,"Street 41, City 22",6768756034.0,email_583@example.com,18,medium
8805,Name_960,76.0,60000.0,2019-12-03,IT,8263.0,"Street 73, City 15",1246127182.0,email_962@example.com,18,medium
8806,Name_241,69.0,60000.0,,Unknown,1301.0,"Street 19, City 43",4317744546.0,email_97@example.com,18,medium
8807,Name_884,21.0,50000.0,2017-05-03,Marketing,5802.0,"Street 89, City 30",3880504469.0,email_762@example.com,18,low
8808,Name_893,30.0,70000.0,,Unknown,7709.0,"Street 49, City 37",1714947436.0,email_601@example.com,18,medium
8809,Name_344,35.0,50000.0,2018-07-15,Marketing,6802.0,,,,3,low
8810,Name_749,20.0,50000.0,2015-09-23,Finance,,"Street 26, City 7",3130321404.0,email_539@example.com,17,low
8811,Name_35,68.0,60000.0,2024-01-10,Marketing,1481.0,"Street 14, City 7",7724561233.0,email_869@example.com,17,medium
8812,Name_702,54.0,60000.0,2019-10-20,IT,1045.0,"Street 17, City 38",7599905984.0,email_670@example.com,18,medium
8813,Name_1,50.0,70000.0,2020-01-28,HR,5327.0,"Street 49, City 14",7343277982.0,email_8@example.com,18,medium
8814,Name_996,58.0,70000.0,2019-12-22,Marketing,6690.0,"Street 34, City 31",1493063788.0,email_194@example.com,18,medium
8815,Name_153,41.0,60000.0,2017-08-02,IT,,"Street 96, City 50",7800590215.0,email_672@example.com,18,medium
8816,Name_429,25.0,60000.0,2015-07-24,Finance,5099.0,"Street 57, City 14",5955733355.0,email_561@example.com,18,medium
8817,Name_945,52.0,50000.0,2016-04-30,Finance,,"Street 23, City 24",2805531682.0,email_228@example.com,18,low
8818,Name_508,19.0,60000.0,2023-07-23,HR,4646.0,"Street 24, City 45",4162447560.0,email_430@example.com,18,medium
8819,Name_126,50.0,70000.0,2017-09-16,Unknown,8687.0,"Street 42, City 4",6638417168.0,email_756@example.com,17,medium
8820,Name_491,29.0,70000.0,2015-07-09,Unknown,3522.0,"Street 1, City 18",2228487577.0,email_94@example.com,17,medium
8821,Name_482,39.0,70000.0,2020-01-17,Marketing,,"Street 96, City 43",4026477544.0,email_127@example.com,18,medium
8822,Name_345,30.0,50000.0,2024-02-01,Finance,2948.0,"Street 3, City 50",5422031503.0,email_949@example.com,17,low
8823,Name_912,27.0,60000.0,2021-09-22,IT,9946.0,"Street 17, City 34",8169752902.0,email_79@example.com,18,medium
8824,Name_738,34.0,60000.0,2016-01-30,HR,3340.0,"Street 93, City 15",7124866363.0,email_625@example.com,18,medium
8825,Name_221,79.0,50000.0,2015-08-13,Unknown,9900.0,"Street 8, City 13",4737483658.0,email_425@example.com,17,low
8826,Name_915,60.0,60000.0,2023-07-26,Marketing,1732.0,"Street 67, City 7",4252743056.0,email_583@example.com,17,medium
8827,Name_919,22.0,70000.0,,Marketing,2743.0,"Street 39, City 33",5026268835.0,email_227@example.com,18,medium
8828,Name_723,74.0,60000.0,2018-03-22,Finance,8538.0,"Street 13, City 5",4097407281.0,email_250@example.com,17,medium
8829,Name_25,76.0,50000.0,2023-12-09,IT,5170.0,"Street 47, City 10",6961183373.0,email_76@example.com,18,low
8830,Name_528,26.0,60000.0,2024-11-23,IT,4433.0,"Street 60, City 12",1020890052.0,email_953@example.com,18,medium
8831,Name_182,30.0,50000.0,2017-08-02,Unknown,,"Street 77, City 2",7045240083.0,email_39@example.com,17,low
8832,Name_499,77.0,60000.0,2015-06-12,Marketing,8899.0,"Street 48, City 33",5874880550.0,email_885@example.com,18,medium
8833,Name_841,69.0,50000.0,2021-06-21,Finance,,"Street 39, City 33",5766110484.0,email_548@example.com,18,low
8834,Name_641,48.0,70000.0,2025-02-08,IT,,"Street 11, City 26",9849852820.0,email_939@example.com,18,medium
8835,Name_42,47.0,70000.0,2020-11-01,Marketing,3736.0,"Street 40, City 6",8703783384.0,email_957@example.com,17,medium
8836,Name_915,60.0,70000.0,2017-05-07,IT,5242.0,"Street 36, City 3",4411552703.0,email_557@example.com,17,medium
8837,Name_481,72.0,60000.0,2021-08-07,HR,,"Street 81, City 20",3646178261.0,email_155@example.com,18,medium
8838,Name_930,21.0,60000.0,2020-06-25,IT,3641.0,"Street 21, City 14",1984808688.0,email_621@example.com,18,medium
8839,Name_848,38.0,60000.0,2022-11-29,IT,6775.0,,,,3,medium
8840,Name_748,60.0,50000.0,2019-11-02,Marketing,9768.0,"Street 44, City 29",2906217351.0,email_408@example.com,18,low
8841,Name_872,26.0,60000.0,2018-07-12,IT,1892.0,"Street 67, City 15",8934273392.0,email_553@example.com,18,medium
8842,Name_439,24.0,50000.0,2025-02-19,IT,8434.0,"Street 96, City 15",8432553277.0,email_191@example.com,18,low
8843,Name_402,33.0,50000.0,2017-09-06,HR,1392.0,"Street 31, City 9",7760878232.0,email_987@example.com,17,low
8844,Name_546,40.0,60000.0,2019-12-01,IT,8289.0,"Street 91, City 37",4015932759.0,email_333@example.com,18,medium
8845,Name_345,75.0,70000.0,2020-10-17,IT,3617.0,"Street 52, City 27",3682008629.0,email_888@example.com,18,medium
8846,Name_893,40.0,50000.0,2023-07-16,Marketing,3102.0,"Street 47, City 12",9083600759.0,email_329@example.com,18,low
8847,Name_45,48.0,60000.0,2018-09-21,Finance,8905.0,"Street 9, City 34",5714865941.0,email_665@example.com,17,medium
8848,Name_646,74.0,60000.0,2022-12-04,HR,4654.0,"Street 27, City 27",8959669113.0,email_882@example.com,18,medium
8849,Name_21,22.0,70000.0,2017-04-14,IT,8920.0,"Street 38, City 25",6190534176.0,email_462@example.com,18,medium
8850,Name_634,23.0,60000.0,2017-06-08,Finance,9587.0,"Street 26, City 5",4172720468.0,email_288@example.com,17,medium
8851,Name_70,68.0,60000.0,2018-10-24,Marketing,8164.0,"Street 78, City 4",5312354230.0,email_328@example.com,17,medium
8852,Name_864,18.0,60000.0,2022-10-19,HR,,"Street 65, City 23",7191958899.0,email_875@example.com,18,medium
8853,Name_873,76.0,70000.0,2021-06-14,Marketing,2133.0,,,,3,medium
8854,Name_48,65.0,50000.0,2021-10-25,Finance,,"Street 12, City 50",6315672826.0,email_221@example.com,18,low
8855,Name_491,45.0,60000.0,2019-11-28,HR,,"Street 76, City 28",3561283985.0,email_246@example.com,18,medium
8856,Name_551,48.0,50000.0,2024-06-23,IT,2020.0,"Street 74, City 29",7557841038.0,email_723@example.com,18,low
8857,Name_287,41.0,70000.0,2021-11-13,Finance,9980.0,"Street 85, City 43",7617949543.0,email_355@example.com,18,medium
8858,Name_10,30.0,60000.0,2019-07-12,Marketing,9238.0,"Street 68, City 47",7072266959.0,email_486@example.com,18,medium
8859,Name_542,48.0,60000.0,2022-11-21,HR,7255.0,"Street 88, City 29",5976739937.0,email_31@example.com,18,medium
8860,Name_756,27.0,60000.0,2015-06-25,Finance,7975.0,"Street 8, City 24",5695519908.0,email_544@example.com,17,medium
8861,Name_274,24.0,50000.0,2024-08-14,Finance,2852.0,"Street 3, City 10",3384376799.0,email_988@example.com,17,low
8862,Name_956,54.0,50000.0,2021-02-26,Marketing,9532.0,,,,3,low
8863,Name_600,48.0,70000.0,,Marketing,,"Street 39, City 7",6318975563.0,email_477@example.com,17,medium
8864,Name_756,62.0,50000.0,2018-02-25,IT,9645.0,"Street 40, City 29",6039430352.0,email_526@example.com,18,low
8865,Name_381,39.0,60000.0,2025-02-20,IT,8369.0,"Street 19, City 31",2048438486.0,email_216@example.com,18,medium
8866,Name_329,33.0,60000.0,2021-09-13,Finance,4774.0,"Street 30, City 23",4565711252.0,email_27@example.com,18,medium
8867,Name_479,48.0,60000.0,2016-02-05,Marketing,3827.0,"Street 73, City 5",9155354947.0,email_649@example.com,17,medium
8868,Name_15,69.0,60000.0,2016-07-26,Finance,4904.0,,,,3,medium
8869,Name_516,48.0,60000.0,,Unknown,6578.0,,,,3,medium
8870,Name_191,48.0,50000.0,2017-03-02,Marketing,1552.0,"Street 94, City 37",8134375695.0,email_371@example.com,18,low
8871,Name_168,28.0,60000.0,2021-05-22,Unknown,4597.0,"Street 76, City 11",8811583092.0,email_404@example.com,18,medium
8872,Name_521,36.0,50000.0,2015-08-16,Unknown,5377.0,"Street 24, City 32",4499676466.0,email_740@example.com,18,low
8873,Name_621,40.0,50000.0,2022-03-27,Marketing,4666.0,"Street 26, City 33",7488169532.0,email_459@example.com,18,low
8874,Name_137,51.0,60000.0,2017-01-19,IT,1762.0,,,,3,medium
8875,Name_154,77.0,50000.0,2021-06-15,Finance,3236.0,"Street 71, City 29",3302195435.0,email_266@example.com,18,low
8876,Name_388,57.0,50000.0,2022-09-29,HR,6816.0,"Street 50, City 36",9207191014.0,email_449@example.com,18,low
8877,Name_209,30.0,60000.0,2021-04-10,HR,9231.0,"Street 75, City 12",1791738329.0,email_351@example.com,18,medium
8878,Name_272,56.0,70000.0,2016-09-02,Marketing,9036.0,"Street 34, City 4",9114908134.0,email_994@example.com,17,medium
8879,Name_143,61.0,60000.0,2021-01-06,IT,2861.0,"Street 6, City 45",5482301791.0,email_924@example.com,17,medium
8880,Name_611,45.0,60000.0,2021-07-05,IT,1532.0,"Street 68, City 21",4828574595.0,email_975@example.com,18,medium
8881,Name_889,57.0,50000.0,2023-03-12,IT,,"Street 72, City 10",3647368293.0,email_208@example.com,18,low
8882,Name_820,33.0,70000.0,2018-02-06,HR,3875.0,"Street 97, City 17",6371259249.0,email_522@example.com,18,medium
8883,Name_69,67.0,60000.0,2018-07-24,Unknown,,"Street 31, City 5",4488448978.0,email_321@example.com,17,medium
8884,Name_247,48.0,50000.0,2016-11-30,HR,7491.0,"Street 42, City 32",2132451706.0,email_730@example.com,18,low
8885,Name_261,45.0,60000.0,2019-02-28,IT,7393.0,"Street 13, City 38",1186687406.0,email_204@example.com,18,medium
8886,Name_788,21.0,60000.0,,HR,1214.0,"Street 59, City 48",8704888257.0,email_854@example.com,18,medium
8887,Name_79,45.0,60000.0,2017-06-05,HR,9425.0,"Street 16, City 43",7537380598.0,email_825@example.com,18,medium
8888,Name_658,74.0,60000.0,2017-05-24,Finance,6516.0,"Street 55, City 8",2884890900.0,email_74@example.com,17,medium
8889,Name_623,77.0,60000.0,2023-06-21,Marketing,5383.0,"Street 5, City 42",4504270335.0,email_62@example.com,17,medium
8890,Name_770,29.0,60000.0,,Unknown,3765.0,"Street 25, City 13",2478601285.0,email_924@example.com,18,medium
8891,Name_605,33.0,70000.0,2020-09-08,Finance,6724.0,"Street 21, City 39",1031460563.0,email_348@example.com,18,medium
8892,Name_525,70.0,60000.0,,Marketing,2922.0,"Street 50, City 9",2324543793.0,email_296@example.com,17,medium
8893,Name_772,71.0,50000.0,2025-01-14,IT,,"Street 17, City 7",2069921612.0,email_862@example.com,17,low
8894,Name_938,66.0,70000.0,2018-12-09,Finance,1169.0,"Street 23, City 31",6980239013.0,email_992@example.com,18,medium
8895,Name_621,48.0,50000.0,2017-11-23,Marketing,2490.0,"Street 95, City 15",5488100138.0,email_107@example.com,18,low
8896,Name_330,79.0,60000.0,2019-06-12,Finance,4124.0,"Street 96, City 34",5813598959.0,email_878@example.com,18,medium
8897,Name_189,37.0,60000.0,2019-04-14,HR,7167.0,,,,3,medium
8898,Name_95,43.0,70000.0,2024-10-13,HR,7010.0,"Street 82, City 44",3070887188.0,email_596@example.com,18,medium
8899,Name_617,73.0,60000.0,2015-08-08,Finance,6380.0,"Street 30, City 11",6334652632.0,email_295@example.com,18,medium
8900,Name_8,73.0,60000.0,2023-06-28,Finance,4090.0,"Street 46, City 1",8766537330.0,email_987@example.com,17,medium
8901,Name_67,43.0,60000.0,2018-10-31,Unknown,4282.0,"Street 44, City 22",7142146752.0,email_425@example.com,18,medium
8902,Name_496,39.0,60000.0,2022-05-24,IT,5839.0,"Street 39, City 6",3985539570.0,email_760@example.com,17,medium
8903,Name_191,73.0,60000.0,,HR,1084.0,"Street 70, City 7",9254979419.0,email_884@example.com,17,medium
8904,Name_366,26.0,50000.0,2021-10-19,Finance,6463.0,,,,3,low
8905,Name_768,22.0,70000.0,2024-09-24,Marketing,2219.0,"Street 67, City 5",4481071263.0,email_551@example.com,17,medium
8906,Name_521,48.0,70000.0,2016-07-07,IT,7646.0,"Street 45, City 50",3784039707.0,email_213@example.com,18,medium
8907,Name_990,66.0,60000.0,2023-01-16,Marketing,7193.0,,,,3,medium
8908,Name_117,51.0,60000.0,2017-11-16,IT,9102.0,"Street 82, City 2",6981276974.0,email_527@example.com,17,medium
8909,Name_267,19.0,70000.0,2022-03-20,Marketing,,"Street 84, City 48",4535201171.0,email_32@example.com,18,medium
8910,Name_611,70.0,70000.0,2023-03-15,HR,1953.0,"Street 7, City 47",2598946601.0,email_191@example.com,17,medium
8911,Name_485,72.0,50000.0,2017-08-02,Finance,7207.0,"Street 92, City 38",6869373436.0,email_329@example.com,18,low
8912,Name_509,24.0,60000.0,2017-08-17,Finance,4339.0,"Street 47, City 44",9711893041.0,email_832@example.com,18,medium
8913,Name_298,53.0,50000.0,2025-02-21,Unknown,9455.0,"Street 67, City 9",1095809137.0,email_180@example.com,17,low
8914,Name_909,30.0,60000.0,2016-04-18,Finance,1049.0,"Street 82, City 7",2334620402.0,email_924@example.com,17,medium
8915,Name_164,37.0,60000.0,2024-01-29,HR,9659.0,"Street 12, City 16",5861388567.0,email_145@example.com,18,medium
8916,Name_376,47.0,50000.0,2024-11-08,IT,2669.0,"Street 15, City 41",3212930450.0,email_587@example.com,18,low
8917,Name_653,47.0,60000.0,2021-06-06,IT,7854.0,"Street 40, City 30",5281853052.0,email_777@example.com,18,medium
8918,Name_268,28.0,60000.0,2021-07-12,Finance,8641.0,"Street 100, City 31",4500922742.0,email_615@example.com,19,medium
8919,Name_549,48.0,60000.0,2022-07-23,Marketing,,"Street 64, City 36",4879380653.0,email_224@example.com,18,medium
8920,Name_74,75.0,60000.0,2023-10-03,Finance,1309.0,"Street 59, City 15",7406764380.0,email_626@example.com,18,medium
8921,Name_508,20.0,50000.0,2016-06-06,IT,6825.0,"Street 58, City 26",7429429046.0,email_2@example.com,18,low
8922,Name_73,76.0,60000.0,2024-11-11,Unknown,,"Street 1, City 8",7457514400.0,email_224@example.com,16,medium
8923,Name_308,19.0,70000.0,2024-03-01,IT,9203.0,"Street 72, City 30",7675538493.0,email_385@example.com,18,medium
8924,Name_199,65.0,60000.0,2020-01-26,Marketing,1910.0,,,,3,medium
8925,Name_130,20.0,50000.0,,Marketing,4119.0,"Street 1, City 23",9790572465.0,email_234@example.com,17,low
8926,Name_758,73.0,60000.0,2017-06-14,Unknown,1137.0,"Street 74, City 26",2686334485.0,email_487@example.com,18,medium
8927,Name_824,32.0,50000.0,2017-07-04,Marketing,1663.0,"Street 2, City 5",9356820680.0,email_398@example.com,16,low
8928,Name_572,34.0,60000.0,2021-02-25,Finance,6531.0,"Street 49, City 16",7035804241.0,email_879@example.com,18,medium
8929,Name_791,65.0,50000.0,2021-02-06,Finance,6726.0,"Street 24, City 50",8366125480.0,email_730@example.com,18,low
8930,Name_615,69.0,50000.0,2022-06-27,IT,5317.0,"Street 92, City 18",9545288660.0,email_292@example.com,18,low
8931,Name_808,24.0,70000.0,2022-07-06,HR,1943.0,"Street 26, City 29",2895147245.0,email_941@example.com,18,medium
8932,Name_832,65.0,60000.0,2018-08-03,Finance,3729.0,"Street 25, City 5",8902910747.0,email_123@example.com,17,medium
8933,Name_487,22.0,60000.0,2015-03-03,Finance,6221.0,"Street 76, City 9",6696501991.0,email_479@example.com,17,medium
8934,Name_853,51.0,50000.0,2023-01-14,Unknown,,"Street 54, City 38",2142299410.0,email_673@example.com,18,low
8935,Name_151,50.0,60000.0,2015-05-05,Finance,5163.0,"Street 17, City 19",5671231114.0,email_494@example.com,18,medium
8936,Name_669,71.0,70000.0,2018-11-13,IT,7158.0,"Street 13, City 23",1966018544.0,email_945@example.com,18,medium
8937,Name_206,78.0,50000.0,,Unknown,,,,,3,low
8938,Name_986,62.0,60000.0,2019-10-01,Finance,1809.0,"Street 19, City 15",4500906590.0,email_605@example.com,18,medium
8939,Name_179,33.0,60000.0,2021-08-29,IT,7401.0,"Street 50, City 41",7184637591.0,email_342@example.com,18,medium
8940,Name_197,54.0,60000.0,2018-03-27,Unknown,4848.0,"Street 99, City 12",4961017560.0,email_853@example.com,18,medium
8941,Name_735,20.0,60000.0,2020-12-10,HR,6670.0,"Street 76, City 21",5375666703.0,email_551@example.com,18,medium
8942,Name_89,76.0,60000.0,2019-02-26,IT,1140.0,"Street 8, City 16",4064110567.0,email_876@example.com,17,medium
8943,Name_799,76.0,60000.0,,Finance,2996.0,"Street 15, City 39",3067815324.0,email_436@example.com,18,medium
8944,Name_434,64.0,60000.0,2015-08-26,Unknown,4863.0,"Street 78, City 20",8834195973.0,email_251@example.com,18,medium
8945,Name_788,65.0,50000.0,2019-12-29,HR,2640.0,"Street 11, City 8",4653749445.0,email_231@example.com,17,low
8946,Name_748,60.0,70000.0,2017-07-15,IT,8959.0,"Street 24, City 33",2102650043.0,email_717@example.com,18,medium
8947,Name_183,74.0,60000.0,2017-05-06,HR,2196.0,"Street 46, City 28",8857651928.0,email_962@example.com,18,medium
8948,Name_209,68.0,60000.0,2015-07-25,IT,1405.0,"Street 74, City 13",2745428454.0,email_757@example.com,18,medium
8949,Name_493,67.0,60000.0,2016-09-13,Finance,6794.0,"Street 58, City 32",1427151294.0,email_640@example.com,18,medium
8950,Name_130,38.0,60000.0,2021-10-11,IT,6755.0,"Street 40, City 46",3062234258.0,email_977@example.com,18,medium
8951,Name_665,58.0,60000.0,2024-09-17,Finance,2587.0,"Street 65, City 17",6499592843.0,email_720@example.com,18,medium
8952,Name_13,25.0,70000.0,2020-07-29,IT,9605.0,,,,3,medium
8953,Name_634,39.0,50000.0,2024-02-01,Unknown,9977.0,"Street 63, City 45",5440944268.0,email_813@example.com,18,low
8954,Name_871,68.0,60000.0,2015-12-28,IT,8768.0,"Street 52, City 8",8317426063.0,email_144@example.com,17,medium
8955,Name_732,71.0,50000.0,2016-12-02,IT,2868.0,"Street 85, City 31",8586761995.0,email_984@example.com,18,low
8956,Name_106,22.0,60000.0,2017-11-08,Marketing,,"Street 100, City 31",3311456869.0,email_594@example.com,19,medium
8957,Name_375,34.0,60000.0,2024-08-07,Marketing,9225.0,"Street 81, City 31",9819702924.0,email_853@example.com,18,medium
8958,Name_582,54.0,50000.0,2018-09-08,IT,2937.0,"Street 12, City 5",2365325392.0,email_843@example.com,17,low
8959,Name_707,31.0,60000.0,2019-04-29,Marketing,2196.0,"Street 74, City 28",9856977447.0,email_373@example.com,18,medium
8960,Name_698,56.0,60000.0,2021-12-16,Finance,3126.0,"Street 46, City 9",1177753598.0,email_468@example.com,17,medium
8961,Name_99,58.0,60000.0,2022-04-20,Marketing,3133.0,,,,3,medium
8962,Name_594,45.0,60000.0,2019-01-18,IT,1532.0,"Street 84, City 11",5670275246.0,email_68@example.com,18,medium
8963,Name_587,48.0,70000.0,2019-10-21,HR,2814.0,"Street 52, City 21",8707642890.0,email_394@example.com,18,medium
8964,Name_886,34.0,70000.0,2015-12-26,HR,4710.0,,,,3,medium
8965,Name_852,52.0,60000.0,2021-09-14,IT,5265.0,,,,3,medium
8966,Name_192,57.0,60000.0,2019-07-21,IT,,"Street 82, City 14",5332579620.0,email_732@example.com,18,medium
8967,Name_325,39.0,60000.0,,HR,7076.0,"Street 1, City 40",3341283080.0,email_904@example.com,17,medium
8968,Name_979,62.0,70000.0,2021-06-15,Unknown,7753.0,"Street 53, City 39",2446249079.0,email_601@example.com,18,medium
8969,Name_726,65.0,70000.0,,Marketing,3668.0,"Street 3, City 2",7962788783.0,email_989@example.com,16,medium
8970,Name_827,70.0,70000.0,2024-03-22,Unknown,1966.0,"Street 69, City 14",9688088062.0,email_546@example.com,18,medium
8971,Name_956,46.0,50000.0,2019-12-27,Finance,3506.0,"Street 97, City 18",4000155911.0,email_215@example.com,18,low
8972,Name_467,27.0,60000.0,2023-12-28,HR,2336.0,"Street 90, City 40",7707571166.0,email_384@example.com,18,medium
8973,Name_894,35.0,60000.0,2023-08-15,HR,,"Street 48, City 43",1332306043.0,email_730@example.com,18,medium
8974,Name_367,52.0,50000.0,2024-11-04,Unknown,2865.0,"Street 11, City 16",7629939720.0,email_939@example.com,18,low
8975,Name_318,61.0,70000.0,2019-05-12,Finance,2438.0,"Street 38, City 22",9900496137.0,email_110@example.com,18,medium
8976,Name_144,33.0,60000.0,2020-12-07,Unknown,3542.0,"Street 16, City 4",3183718773.0,email_109@example.com,17,medium
8977,Name_384,67.0,70000.0,2023-10-30,Finance,1002.0,"Street 90, City 19",7352507200.0,email_592@example.com,18,medium
8978,Name_216,66.0,60000.0,2023-03-02,IT,3276.0,"Street 2, City 2",7800429738.0,email_697@example.com,16,medium
8979,Name_361,48.0,60000.0,2020-10-19,IT,1878.0,"Street 35, City 16",8607113747.0,email_95@example.com,18,medium
8980,Name_324,47.0,70000.0,2023-09-28,HR,8331.0,"Street 11, City 16",4605580432.0,email_938@example.com,18,medium
8981,Name_15,36.0,70000.0,2019-09-27,IT,5195.0,"Street 42, City 27",9258184768.0,email_886@example.com,18,medium
8982,Name_217,72.0,50000.0,2015-10-09,Unknown,9278.0,"Street 57, City 22",9186676590.0,email_421@example.com,18,low
8983,Name_492,77.0,70000.0,,Finance,,"Street 70, City 43",8521270005.0,email_241@example.com,18,medium
8984,Name_951,40.0,60000.0,2015-10-29,HR,2238.0,"Street 30, City 13",1975085820.0,email_130@example.com,18,medium
8985,Name_547,25.0,60000.0,2019-12-11,IT,1931.0,"Street 62, City 20",3012122489.0,email_780@example.com,18,medium
8986,Name_183,34.0,50000.0,2017-02-06,HR,9745.0,"Street 83, City 34",2485716987.0,email_633@example.com,18,low
8987,Name_270,38.0,60000.0,2015-06-17,HR,,"Street 82, City 35",6357469724.0,email_201@example.com,18,medium
8988,Name_945,43.0,60000.0,2016-03-27,Finance,,"Street 52, City 39",7436273522.0,email_293@example.com,18,medium
8989,Name_467,74.0,60000.0,2019-04-09,Unknown,9470.0,"Street 41, City 18",6868176672.0,email_160@example.com,18,medium
8990,Name_870,45.0,70000.0,2016-02-23,Unknown,9197.0,"Street 73, City 28",4836540114.0,email_638@example.com,18,medium
8991,Name_612,76.0,60000.0,2024-04-26,Marketing,6356.0,"Street 95, City 22",1657041890.0,email_571@example.com,18,medium
8992,Name_519,56.0,60000.0,,Unknown,3444.0,,,,3,medium
8993,Name_542,50.0,60000.0,2015-09-06,IT,6383.0,"Street 71, City 15",7048254914.0,email_313@example.com,18,medium
8994,Name_467,57.0,70000.0,2022-11-28,Marketing,3109.0,"Street 22, City 39",2526102858.0,email_80@example.com,18,medium
8995,Name_305,36.0,60000.0,2016-03-09,Marketing,7746.0,"Street 99, City 10",7769391000.0,email_429@example.com,18,medium
8996,Name_985,46.0,60000.0,2022-04-18,Marketing,3573.0,"Street 66, City 26",4242956704.0,email_977@example.com,18,medium
8997,Name_144,37.0,60000.0,2024-01-20,Marketing,9326.0,"Street 30, City 44",4914775197.0,email_342@example.com,18,medium
8998,Name_111,37.0,60000.0,2019-02-21,Unknown,5313.0,"Street 61, City 43",3097163306.0,email_320@example.com,18,medium
8999,Name_232,27.0,60000.0,2022-04-13,Marketing,8767.0,"Street 90, City 18",4326182621.0,email_950@example.com,18,medium
9000,Name_691,79.0,60000.0,2022-07-12,IT,4561.0,"Street 94, City 4",3388024874.0,email_12@example.com,17,medium
9001,Name_584,29.0,60000.0,2015-10-12,IT,6084.0,"Street 99, City 11",5217554123.0,email_860@example.com,18,medium
9002,Name_722,73.0,50000.0,2025-01-08,HR,2876.0,,,,3,low
9003,Name_732,50.0,70000.0,,IT,8977.0,"Street 74, City 11",7180145449.0,email_666@example.com,18,medium
9004,Name_592,73.0,50000.0,2015-09-25,HR,,"Street 12, City 37",6259245087.0,email_353@example.com,18,low
9005,Name_500,42.0,70000.0,2022-09-15,IT,7022.0,"Street 1, City 14",8435250718.0,email_966@example.com,17,medium
9006,Name_595,42.0,50000.0,2025-01-05,Marketing,2044.0,"Street 49, City 25",8135402302.0,email_492@example.com,18,low
9007,Name_554,70.0,70000.0,2015-06-20,Finance,9119.0,"Street 1, City 47",7294498938.0,email_36@example.com,17,medium
9008,Name_273,21.0,60000.0,,Marketing,4090.0,"Street 9, City 36",9145695946.0,email_395@example.com,17,medium
9009,Name_703,21.0,60000.0,2024-06-15,Unknown,4525.0,"Street 94, City 14",2279419988.0,email_176@example.com,18,medium
9010,Name_173,26.0,50000.0,2019-03-06,HR,,"Street 75, City 38",9203081364.0,email_961@example.com,18,low
9011,Name_973,32.0,70000.0,2016-11-27,Finance,1369.0,"Street 54, City 44",6998234508.0,email_343@example.com,18,medium
9012,Name_7,73.0,70000.0,2020-11-15,IT,4027.0,"Street 3, City 13",4255815685.0,email_864@example.com,17,medium
9013,Name_155,43.0,60000.0,2021-07-27,Marketing,4823.0,,,,3,medium
9014,Name_522,32.0,60000.0,2018-05-22,HR,7983.0,"Street 78, City 50",9461938548.0,email_341@example.com,18,medium
9015,Name_546,43.0,60000.0,2015-10-01,HR,,"Street 71, City 21",9768045152.0,email_857@example.com,18,medium
9016,Name_548,45.0,60000.0,2023-10-03,IT,8225.0,"Street 49, City 9",2277548060.0,email_991@example.com,17,medium
9017,Name_921,24.0,70000.0,2021-03-23,HR,6714.0,"Street 24, City 20",7105606188.0,email_442@example.com,18,medium
9018,Name_518,49.0,60000.0,2024-11-04,IT,8872.0,"Street 83, City 37",8720697627.0,email_776@example.com,18,medium
9019,Name_920,29.0,70000.0,2018-07-05,IT,3544.0,"Street 25, City 35",9853674615.0,email_373@example.com,18,medium
9020,Name_914,52.0,60000.0,2019-03-13,Marketing,4990.0,"Street 59, City 45",7664823526.0,email_994@example.com,18,medium
9021,Name_215,69.0,50000.0,,HR,,"Street 89, City 4",2036892071.0,email_369@example.com,17,low
9022,Name_134,49.0,50000.0,2018-10-22,Unknown,8066.0,,,,3,low
9023,Name_285,26.0,60000.0,2022-05-07,Unknown,,"Street 98, City 38",2814973579.0,email_314@example.com,18,medium
9024,Name_126,31.0,60000.0,2016-01-26,Marketing,9131.0,"Street 57, City 32",9664228680.0,email_18@example.com,18,medium
9025,Name_921,30.0,60000.0,2024-03-26,Marketing,2442.0,"Street 91, City 20",7741435648.0,email_411@example.com,18,medium
9026,Name_439,48.0,60000.0,2015-09-15,IT,4799.0,,,,3,medium
9027,Name_849,77.0,60000.0,2025-02-26,Unknown,3937.0,"Street 34, City 13",6332895600.0,email_12@example.com,18,medium
9028,Name_686,61.0,60000.0,2017-12-10,HR,9832.0,"Street 99, City 43",7415518817.0,email_806@example.com,18,medium
9029,Name_152,50.0,60000.0,2021-02-06,Unknown,7261.0,"Street 99, City 4",6234271830.0,email_226@example.com,17,medium
9030,Name_331,49.0,50000.0,2020-07-25,Marketing,6267.0,"Street 71, City 7",3478255257.0,email_818@example.com,17,low
9031,Name_538,36.0,60000.0,2018-11-05,Marketing,5148.0,"Street 63, City 23",8811741436.0,email_713@example.com,18,medium
9032,Name_383,47.0,60000.0,2022-03-18,IT,,"Street 63, City 29",1698532101.0,email_463@example.com,18,medium
9033,Name_115,33.0,50000.0,2020-02-10,HR,4439.0,"Street 1, City 22",5416781933.0,email_65@example.com,17,low
9034,Name_894,29.0,60000.0,2015-10-02,Marketing,4182.0,"Street 37, City 33",7846742894.0,email_652@example.com,18,medium
